day_num,value,day
23.11888,1610.48448,2022-08-05 02:51:11.232000000
23.08141,1598.89968,2022-08-05 01:57:13.824000000
23.19383,1620.78209,2022-08-05 04:39:06.912000000
23.26877,1641.3773,2022-08-05 06:27:01.728000000
23.2313,1629.79249,2022-08-05 05:33:04.320000000
23.34372,1661.97251,2022-08-05 08:14:57.408000000
23.30624,1650.38771,2022-08-05 07:20:59.136000000
23.41866,1683.85492,2022-08-05 10:02:52.224000000
23.38119,1670.98292,2022-08-05 09:08:54.815999999
23.49361,1698.01413,2022-08-05 11:50:47.904000000
23.56856,1708.31174,2022-08-05 13:38:43.583999999
23.6435,1730.19415,2022-08-05 15:26:38.400000000
23.60603,1717.32214,2022-08-05 14:32:40.992000000
23.71845,1744.35336,2022-08-05 17:14:34.080000000
23.79339,1764.94857,2022-08-05 19:02:28.896000000
23.75592,1753.36377,2022-08-05 18:08:31.488000000
23.86834,1786.83098,2022-08-05 20:50:24.576000000
23.83087,1773.95898,2022-08-05 19:56:27.168000000
23.94328,1800.99019,2022-08-05 22:38:19.392000000
24.01823,1821.5854,2022-08-06 00:26:15.072000000
23.98076,1810.0006,2022-08-05 23:32:17.664000000
24.09318,1842.18062,2022-08-06 02:14:10.752000000
24.0557,1830.59581,2022-08-06 01:20:12.480000000
24.16812,1862.77583,2022-08-06 04:02:05.568000000
24.13065,1851.19102,2022-08-06 03:08:08.159999999
24.24307,1883.37104,2022-08-06 05:50:01.248000000
24.2056,1871.78623,2022-08-06 04:56:03.840000000
24.31801,1893.66865,2022-08-06 07:37:56.064000000
24.39296,1915.55106,2022-08-06 09:25:51.743999999
24.35549,1902.67905,2022-08-06 08:31:54.335999999
24.46791,1930.99747,2022-08-06 11:13:47.424000000
24.54285,1945.15668,2022-08-06 13:01:42.240000000
24.6178,1967.03909,2022-08-06 14:49:37.920000000
24.58032,1954.16708,2022-08-06 13:55:39.647999999
24.76769,1987.6343,2022-08-06 18:25:28.416000000
24.73022,1974.76229,2022-08-06 17:31:31.008000000
25.59209,1992.7831,2022-08-07 14:12:36.576000000
25.70451,1992.7831,2022-08-07 16:54:29.664000000
