day_num,value,day
11.30121,1.31062,2022-07-24 07:13:44.544000000
11.33837,1.29274,2022-07-24 08:07:15.168000000
11.4127,1.27487,2022-07-24 09:54:17.280000000
11.44986,1.26056,2022-07-24 10:47:47.904000000
11.48702,1.24805,2022-07-24 11:41:18.528000000
11.63567,1.24626,2022-07-24 15:15:21.888000000
11.72239,1.23435,2022-07-24 17:20:14.496000000
11.85865,1.25341,2022-07-24 20:36:27.360000000
11.85865,1.23911,2022-07-24 20:36:27.360000000
11.82149,1.22839,2022-07-24 19:42:56.736000000
12.0073,1.23554,2022-07-25 00:10:30.720000000
12.15595,1.23375,2022-07-25 03:44:34.080000000
12.23028,1.24984,2022-07-25 05:31:36.192000000
12.37893,1.24984,2022-07-25 09:05:39.552000000
12.37893,1.23554,2022-07-25 09:05:39.552000000
12.45325,1.21409,2022-07-25 10:52:40.800000000
12.41609,1.20694,2022-07-25 09:59:10.176000000
12.6019,1.20694,2022-07-25 14:26:44.160000000
12.67623,1.19263,2022-07-25 16:13:46.272000000
12.83727,1.18906,2022-07-25 20:05:40.128000000
12.78772,1.17833,2022-07-25 18:54:19.008000000
12.97353,1.20694,2022-07-25 23:21:52.992000000
13.13457,1.21885,2022-07-26 03:13:46.848000000
13.27083,1.22302,2022-07-26 06:29:59.712000000
13.41949,1.20157,2022-07-26 10:04:03.936000000
13.56814,1.19978,2022-07-26 13:38:07.296000000
13.53097,1.19263,2022-07-26 12:44:35.808000000
13.67962,1.20336,2022-07-26 16:18:39.168000000
13.71679,1.19085,2022-07-26 17:12:10.656000000
13.86544,1.19263,2022-07-26 20:46:14.016000000
13.93976,1.20515,2022-07-26 22:33:15.264000000
14.01409,1.21766,2022-07-27 00:20:17.376000000
14.17513,1.22004,2022-07-27 04:12:11.232000000
14.31139,1.22839,2022-07-27 07:28:24.096000000
14.31139,1.21409,2022-07-27 07:28:24.096000000
14.46004,1.20157,2022-07-27 11:02:27.456000000
14.60869,1.20157,2022-07-27 14:36:30.815999999
14.75734,1.19621,2022-07-27 18:10:34.176000000
14.906,1.21409,2022-07-27 21:44:38.400000000
14.86883,1.19978,2022-07-27 20:51:06.912000000
15.05465,1.25341,2022-07-28 01:18:41.760000000
15.05465,1.23911,2022-07-28 01:18:41.760000000
15.05465,1.22481,2022-07-28 01:18:41.760000000
15.01748,1.21051,2022-07-28 00:25:10.272000000
15.2033,1.23911,2022-07-28 04:52:45.120000000
15.2033,1.2266,2022-07-28 04:52:45.120000000
15.35195,1.22481,2022-07-28 08:26:48.480000000
15.42627,1.20694,2022-07-28 10:13:49.728000000
15.38911,1.19978,2022-07-28 09:20:19.104000000
15.57493,1.20515,2022-07-28 13:47:53.952000000
15.72358,1.19621,2022-07-28 17:21:57.312000000
15.72358,1.18548,2022-07-28 17:21:57.312000000
15.87223,1.18906,2022-07-28 20:56:00.672000000
16.02088,1.20336,2022-07-29 00:30:04.032000000
16.02088,1.19085,2022-07-29 00:30:04.032000000
16.16953,1.21945,2022-07-29 04:04:07.391999999
16.13237,1.20336,2022-07-29 03:10:36.767999999
16.13237,1.18906,2022-07-29 03:10:36.767999999
16.24386,1.23196,2022-07-29 05:51:09.504000000
16.31818,1.21587,2022-07-29 07:38:10.752000000
16.39251,1.1837,2022-07-29 09:25:12.864000000
16.47922,1.16761,2022-07-29 11:30:04.608000000
16.42967,1.15688,2022-07-29 10:18:43.488000000
16.61548,1.16403,2022-07-29 14:46:17.472000000
16.61548,1.15152,2022-07-29 14:46:17.472000000
16.76413,1.16046,2022-07-29 18:20:20.832000000
16.72697,1.14973,2022-07-29 17:26:50.208000000
16.91279,1.16761,2022-07-29 21:54:25.056000000
16.9995,1.1545,2022-07-29 23:59:16.800000000
17.13576,1.16224,2022-07-30 03:15:29.664000000
17.21009,1.17476,2022-07-30 05:02:31.776000000
17.28441,1.16224,2022-07-30 06:49:33.024000000
17.37113,1.14854,2022-07-30 08:54:25.632000000
17.50739,1.14973,2022-07-30 12:10:38.496000000
17.50739,1.13722,2022-07-30 12:10:38.496000000
17.66843,1.14735,2022-07-30 16:02:32.352000000
17.61888,1.13543,2022-07-30 14:51:11.232000000
17.80469,1.15331,2022-07-30 19:18:45.216000000
17.80469,1.13901,2022-07-30 19:18:45.216000000
17.91618,1.18191,2022-07-30 21:59:17.952000000
17.95334,1.16761,2022-07-30 22:52:48.576000000
17.95334,1.15331,2022-07-30 22:52:48.576000000
17.91618,1.14258,2022-07-30 21:59:17.952000000
18.10199,1.1837,2022-07-31 02:26:51.936000000
18.06483,1.16761,2022-07-31 01:33:21.312000000
18.06483,1.15331,2022-07-31 01:33:21.312000000
18.17632,1.21051,2022-07-31 04:13:54.048000000
18.17632,1.19621,2022-07-31 04:13:54.048000000
18.25064,1.18727,2022-07-31 06:00:55.295999999
18.41168,1.18429,2022-07-31 09:52:49.152000000
18.56033,1.1831,2022-07-31 13:26:52.512000000
18.6966,1.19263,2022-07-31 16:43:06.240000000
