day_num,value,day
15.33504,17.23846,2022-07-28 08:02:27.456000000
15.44433,17.0597,2022-07-28 10:39:50.112000000
15.48076,16.70217,2022-07-28 11:32:17.664000000
15.48076,16.48766,2022-07-28 11:32:17.664000000
15.59005,16.34465,2022-07-28 14:09:40.320000000
15.62648,16.09438,2022-07-28 15:02:07.872000000
15.7722,15.98712,2022-07-28 18:31:58.080000000
15.84506,15.66535,2022-07-28 20:16:53.184000000
15.91792,15.95137,2022-07-28 22:01:48.288000000
15.99078,16.80943,2022-07-28 23:46:43.392000000
15.95435,16.48766,2022-07-28 22:54:15.840000000
15.95435,16.20164,2022-07-28 22:54:15.840000000
16.06365,17.09545,2022-07-29 01:31:39.360000000
16.20937,17.91776,2022-07-29 05:01:29.568000000
16.20937,17.66749,2022-07-29 05:01:29.568000000
16.17294,17.34572,2022-07-29 04:09:02.016000000
16.17294,17.1312,2022-07-29 04:09:02.016000000
16.31866,17.63174,2022-07-29 07:38:52.224000000
16.31866,17.34572,2022-07-29 07:38:52.224000000
16.42795,16.66642,2022-07-29 10:16:14.880000000
16.50081,16.27314,2022-07-29 12:01:09.984000000
16.57367,16.02287,2022-07-29 13:46:05.088000000
16.68296,16.05863,2022-07-29 16:23:27.744000000
16.71939,15.80836,2022-07-29 17:15:55.296000000
16.79225,15.59384,2022-07-29 19:00:50.400000000
16.86511,15.95137,2022-07-29 20:45:45.504000000
16.93798,16.20164,2022-07-29 22:30:41.472000000
16.97441,15.98712,2022-07-29 23:23:09.024000000
17.0837,17.48873,2022-07-30 02:00:31.680000000
17.04727,17.20271,2022-07-30 01:08:04.128000000
17.04727,16.91669,2022-07-30 01:08:04.128000000
17.04727,16.63067,2022-07-30 01:08:04.128000000
17.04727,16.34465,2022-07-30 01:08:04.128000000
17.22942,17.95351,2022-07-30 05:30:21.888000000
17.19299,17.63174,2022-07-30 04:37:54.336000000
17.19299,17.41722,2022-07-30 04:37:54.336000000
17.33871,17.91776,2022-07-30 08:07:44.544000000
17.33871,17.63174,2022-07-30 08:07:44.544000000
17.37514,17.27421,2022-07-30 09:00:12.095999999
17.448,16.95244,2022-07-30 10:45:07.200000000
17.48443,16.63067,2022-07-30 11:37:34.752000000
17.52086,16.3804,2022-07-30 12:30:02.304000000
17.66658,16.20164,2022-07-30 15:59:52.511999999
17.81231,16.13013,2022-07-30 19:29:43.584000000
17.77588,15.98712,2022-07-30 18:37:16.032000000
17.95803,16.91669,2022-07-30 22:59:33.792000000
17.9216,16.63067,2022-07-30 22:07:06.240000000
17.9216,16.34465,2022-07-30 22:07:06.240000000
17.9216,16.13013,2022-07-30 22:07:06.240000000
18.10375,17.52448,2022-07-31 02:29:24.000000000
18.06732,17.20271,2022-07-31 01:36:56.448000000
18.06732,16.98819,2022-07-31 01:36:56.448000000
18.17661,17.84625,2022-07-31 04:14:19.104000000
18.24947,18.13227,2022-07-31 05:59:14.208000000
18.32233,17.70324,2022-07-31 07:44:09.312000000
18.35876,17.34572,2022-07-31 08:36:36.864000000
18.39519,17.09545,2022-07-31 09:29:04.416000000
18.46805,16.80943,2022-07-31 11:13:59.520000000
18.54091,16.52341,2022-07-31 12:58:54.624000000
18.61377,16.23739,2022-07-31 14:43:49.728000000
18.68664,15.95137,2022-07-31 16:28:45.696000000
18.7595,15.66535,2022-07-31 18:13:40.799999999
18.83236,15.48658,2022-07-31 19:58:35.904000000
18.90522,16.09438,2022-07-31 21:43:31.008000000
18.86879,15.7726,2022-07-31 20:51:03.456000000
18.97808,16.34465,2022-07-31 23:28:26.112000000
19.1238,16.70217,2022-08-01 02:58:16.320000000
19.08737,16.41615,2022-08-01 02:05:48.768000000
19.19666,17.09545,2022-08-01 04:43:11.424000000
19.34238,16.98819,2022-08-01 08:13:01.632000000
19.45167,16.77368,2022-08-01 10:50:24.288000000
19.48811,16.52341,2022-08-01 11:42:52.704000000
19.56097,16.13013,2022-08-01 13:27:47.808000000
19.67026,15.91561,2022-08-01 16:05:10.464000000
19.70669,15.66535,2022-08-01 16:57:38.016000000
19.85241,15.84411,2022-08-01 20:27:28.224000000
19.81598,15.55809,2022-08-01 19:35:00.672000000
19.92527,16.27314,2022-08-01 22:12:23.328000000
19.99813,16.66642,2022-08-01 23:57:18.432000000
20.08314,16.94052,2022-08-02 01:59:43.296000000
20.21671,17.41722,2022-08-02 05:12:03.744000000
20.18028,17.1312,2022-08-02 04:19:36.192000000
20.326,17.34572,2022-08-02 07:49:26.400000000
20.326,17.0597,2022-08-02 07:49:26.400000000
20.4353,15.41508,2022-08-02 10:26:49.920000000
20.50816,15.62959,2022-08-02 12:11:45.023999999
20.58102,15.37933,2022-08-02 13:56:40.128000000
20.65388,15.16481,2022-08-02 15:41:35.232000000
20.72674,15.7726,2022-08-02 17:26:30.336000000
20.72674,15.48658,2022-08-02 17:26:30.336000000
20.87246,15.7011,2022-08-02 20:56:20.544000000
20.83603,15.41508,2022-08-02 20:03:52.992000000
20.94532,16.41615,2022-08-02 22:41:15.648000000
20.90889,16.05863,2022-08-02 21:48:48.096000000
21.09104,16.52341,2022-08-03 02:11:05.856000000
21.1639,16.70217,2022-08-03 03:56:00.960000000
21.23677,16.3804,2022-08-03 05:40:56.928000000
21.38249,16.34465,2022-08-03 09:10:47.136000000
21.45535,16.05863,2022-08-03 10:55:42.240000000
21.52821,15.80836,2022-08-03 12:40:37.344000000
21.56464,15.48658,2022-08-03 13:33:04.896000000
21.67393,15.66535,2022-08-03 16:10:27.552000000
21.74679,15.37933,2022-08-03 17:55:22.655999999
21.81965,15.12906,2022-08-03 19:40:17.760000000
21.89251,15.7011,2022-08-03 21:25:12.864000000
21.85608,15.34357,2022-08-03 20:32:45.312000000
21.96537,16.13013,2022-08-03 23:10:07.968000000
22.1111,16.34465,2022-08-04 02:39:59.040000000
22.22039,16.34465,2022-08-04 05:17:21.696000000
22.25682,16.09438,2022-08-04 06:09:49.248000000
22.40254,15.80836,2022-08-04 09:39:39.456000000
22.4754,15.55809,2022-08-04 11:24:34.560000000
22.62112,15.41508,2022-08-04 14:54:24.768000000
22.58469,15.27207,2022-08-04 14:01:57.216000000
22.76684,15.30782,2022-08-04 18:24:14.976000000
22.92471,15.36741,2022-08-04 22:11:34.944000000
22.98543,16.3804,2022-08-04 23:39:01.152000000
22.949,16.05863,2022-08-04 22:46:33.600000000
22.949,15.7726,2022-08-04 22:46:33.600000000
23.13115,16.41615,2022-08-05 03:08:51.360000000
23.20401,16.63067,2022-08-05 04:53:46.464000000
23.3133,16.48766,2022-08-05 07:31:09.120000000
23.34973,16.20164,2022-08-05 08:23:36.672000000
23.45902,16.20164,2022-08-05 11:00:59.328000000
23.45902,15.91561,2022-08-05 11:00:59.328000000
23.49545,15.66535,2022-08-05 11:53:26.880000000
23.64117,15.52234,2022-08-05 15:23:17.088000000
23.71403,15.30782,2022-08-05 17:08:12.192000000
23.8719,15.51042,2022-08-05 20:55:32.160000000
23.93262,16.80943,2022-08-05 22:22:58.368000000
23.89619,16.48766,2022-08-05 21:30:30.816000000
23.89619,16.20164,2022-08-05 21:30:30.816000000
23.89619,15.91561,2022-08-05 21:30:30.816000000
24.07834,17.09545,2022-08-06 01:52:48.576000000
24.04191,16.84518,2022-08-06 01:00:21.024000000
24.1512,17.38147,2022-08-06 03:37:43.680000000
24.22406,17.63174,2022-08-06 05:22:38.784000000
24.29692,17.27421,2022-08-06 07:07:33.888000000
24.40621,17.0597,2022-08-06 09:44:56.544000000
24.40621,16.77368,2022-08-06 09:44:56.544000000
24.44264,16.41615,2022-08-06 10:37:24.096000000
24.58836,16.13013,2022-08-06 14:07:14.304000000
24.73409,15.91561,2022-08-06 17:37:05.376000000
24.73409,15.7011,2022-08-06 17:37:05.376000000
24.87981,16.23739,2022-08-06 21:06:55.584000000
24.84338,15.98712,2022-08-06 20:14:28.032000000
24.95267,17.09545,2022-08-06 22:51:50.688000000
24.91624,16.77368,2022-08-06 21:59:23.136000000
24.91624,16.48766,2022-08-06 21:59:23.136000000
25.03767,17.36955,2022-08-07 00:54:14.688000000
25.17125,17.45298,2022-08-07 04:06:36.000000000
25.24411,18.91883,2022-08-07 05:51:31.104000000
25.24411,18.63281,2022-08-07 05:51:31.104000000
25.20768,18.34679,2022-08-07 04:59:03.552000000
25.20768,18.06077,2022-08-07 04:59:03.552000000
25.20768,17.77475,2022-08-07 04:59:03.552000000
25.38983,18.95458,2022-08-07 09:21:21.312000000
25.3534,18.63281,2022-08-07 08:28:53.760000000
25.3534,18.4183,2022-08-07 08:28:53.760000000
25.46269,19.52663,2022-08-07 11:06:16.416000000
25.42626,19.20485,2022-08-07 10:13:48.864000000
25.53556,20.67071,2022-08-07 12:51:12.384000000
25.49913,20.34893,2022-08-07 11:58:44.832000000
25.49913,20.06291,2022-08-07 11:58:44.832000000
25.49913,19.77689,2022-08-07 11:58:44.832000000
25.60842,21.85054,2022-08-07 14:36:07.488000000
25.57199,21.49302,2022-08-07 13:43:39.936000000
25.57199,21.207,2022-08-07 13:43:39.936000000
25.57199,20.92098,2022-08-07 13:43:39.936000000
25.68128,22.81586,2022-08-07 16:21:02.592000000
25.64485,22.49409,2022-08-07 15:28:35.040000000
25.64485,22.20807,2022-08-07 15:28:35.040000000
25.827,24.13871,2022-08-07 19:50:52.800000000
