day_num,value,day
10.14173,7.79653,2022-07-23 03:24:05.472000000
10.29044,7.78903,2022-07-23 06:58:14.015999999
10.43915,7.81906,2022-07-23 10:32:22.560000000
10.40197,7.79403,2022-07-23 09:38:50.208000000
10.5135,7.8666,2022-07-23 12:19:26.400000000
10.47633,7.84408,2022-07-23 11:25:54.912000000
10.58786,7.90914,2022-07-23 14:06:31.104000000
10.55068,7.88412,2022-07-23 13:12:58.751999999
10.66221,7.93917,2022-07-23 15:53:34.944000000
10.73657,7.98421,2022-07-23 17:40:39.647999999
10.69939,7.96419,2022-07-23 16:47:07.296000000
10.8481,7.9742,2022-07-23 20:21:15.840000000
10.88528,7.95669,2022-07-23 21:14:48.192000000
10.92245,7.93417,2022-07-23 22:08:19.680000000
10.95963,7.91665,2022-07-23 23:01:52.032000000
11.03399,7.89663,2022-07-24 00:48:56.736000000
11.10834,7.8691,2022-07-24 02:36:00.576000000
11.1827,7.83908,2022-07-24 04:23:05.280000000
11.33141,7.83908,2022-07-24 07:57:13.824000000
11.40576,7.88912,2022-07-24 09:44:17.664000000
11.36858,7.8641,2022-07-24 08:50:45.312000000
11.48012,7.93667,2022-07-24 11:31:22.368000000
11.44294,7.91415,2022-07-24 10:37:50.016000000
11.55447,7.99923,2022-07-24 13:18:26.208000000
11.51729,7.9742,2022-07-24 12:24:53.856000000
11.51729,7.95419,2022-07-24 12:24:53.856000000
11.62883,8.04677,2022-07-24 15:05:30.912000000
11.59165,8.02425,2022-07-24 14:11:58.560000000
11.70318,8.0693,2022-07-24 16:52:34.752000000
11.81471,8.06429,2022-07-24 19:33:10.944000000
11.81471,8.04427,2022-07-24 19:33:10.944000000
11.85189,8.02675,2022-07-24 20:26:43.296000000
11.88907,8.00423,2022-07-24 21:20:15.648000000
11.92624,7.98672,2022-07-24 22:13:47.136000000
12.0006,7.95919,2022-07-25 00:00:51.839999999
12.07495,7.92916,2022-07-25 01:47:55.680000000
12.11213,7.90414,2022-07-25 02:41:28.032000000
12.14931,7.88662,2022-07-25 03:35:00.384000000
12.22366,7.8691,2022-07-25 05:22:04.224000000
12.29802,7.88912,2022-07-25 07:09:08.928000000
12.37237,7.91665,2022-07-25 08:56:12.768000000
12.44673,7.93667,2022-07-25 10:43:17.472000000
12.52108,7.99673,2022-07-25 12:30:21.312000000
12.48391,7.9742,2022-07-25 11:36:49.824000000
12.48391,7.95419,2022-07-25 11:36:49.824000000
12.59544,8.05678,2022-07-25 14:17:26.016000000
12.55826,8.03426,2022-07-25 13:23:53.664000000
12.55826,8.01424,2022-07-25 13:23:53.664000000
12.66979,8.09932,2022-07-25 16:04:29.856000000
12.63262,8.0743,2022-07-25 15:10:58.368000000
12.78133,8.10433,2022-07-25 18:45:06.912000000
12.8185,8.0793,2022-07-25 19:38:38.400000000
12.85568,8.05428,2022-07-25 20:32:10.752000000
12.85568,8.03426,2022-07-25 20:32:10.752000000
12.85568,8.01424,2022-07-25 20:32:10.752000000
12.89286,7.99673,2022-07-25 21:25:43.104000000
12.96721,7.9692,2022-07-25 23:12:46.944000000
13.00439,7.94418,2022-07-26 00:06:19.296000000
13.00439,7.92416,2022-07-26 00:06:19.296000000
13.04157,7.90664,2022-07-26 00:59:51.648000000
13.11592,7.88662,2022-07-26 02:46:55.488000000
13.1531,7.8641,2022-07-26 03:40:27.840000000
13.19028,7.84909,2022-07-26 04:34:00.192000000
13.30181,7.84909,2022-07-26 07:14:36.384000000
13.41334,7.88912,2022-07-26 09:55:12.576000000
13.4877,7.90914,2022-07-26 11:42:17.280000000
13.56205,7.93667,2022-07-26 13:29:21.120000000
13.63641,7.97671,2022-07-26 15:16:25.824000000
13.59923,7.95419,2022-07-26 14:22:53.472000000
13.71076,7.99422,2022-07-26 17:03:29.663999999
13.82229,7.98421,2022-07-26 19:44:05.856000000
13.85947,7.95919,2022-07-26 20:37:38.208000000
13.89665,7.93417,2022-07-26 21:31:10.560000000
